eventID	materialSampleID	eventDate	locality	decimalLongitude	decimalLatitude	coordinateUncertaintyInMeters	higherGeography	minimumDepthInMeters	maximumDepthInMeters	sampleSizeValue	sampleSizeUnit	organismQuantity	occurrenceID	organismQuantityType	verbatimIdentification	samplingProtocol	scientificName	scientificNameID	occurrenceStatus	basisOfRecord
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	4	EE0495_asv.5369	sequence reads	Hydrozoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Hydrozoa	urn:lsid:marinespecies.org:taxname:1337	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	2	EE0495_asv.5370	sequence reads	undef_Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	15	EE0495_asv.5371	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	6	EE0495_asv.5372	sequence reads	Terpios_gelatinosus	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Terpios gelatinosus	urn:lsid:marinespecies.org:taxname:1041930	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	10	EE0495_asv.5374	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	3	EE0495_asv.5375	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	15	EE0495_asv.5377	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.5378	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	3	EE0495_asv.5382	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.5383	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	16	EE0495_asv.5386	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	26	EE0495_asv.5387	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	31	EE0495_asv.5388	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	27	EE0495_asv.5389	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	4	EE0495_asv.5390	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.5391	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	2	EE0495_asv.5392	sequence reads	Insecta	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Insecta	urn:lsid:marinespecies.org:taxname:1307	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	32	EE0495_asv.5394	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	31	EE0495_asv.5395	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	39	EE0495_asv.5396	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	39	EE0495_asv.5397	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	39	EE0495_asv.5398	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	39	EE0495_asv.5399	sequence reads	Arthropoda	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Arthropoda	urn:lsid:marinespecies.org:taxname:1065	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	39	EE0495_asv.5400	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	39	EE0495_asv.5401	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	28	EE0495_asv.5402	sequence reads	Florideophyceae	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Florideophyceae	urn:lsid:marinespecies.org:taxname:368670	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	8	EE0495_asv.5403	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	5	EE0495_asv.5404	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	5	EE0495_asv.5405	sequence reads	Arthropoda	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Arthropoda	urn:lsid:marinespecies.org:taxname:1065	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	3	EE0495_asv.5406	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	2	EE0495_asv.5407	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	2	EE0495_asv.5425	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	10	EE0495_asv.5428	sequence reads	Leptothecata	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Leptothecata	urn:lsid:marinespecies.org:taxname:13552	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	5	EE0495_asv.5429	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	2	EE0495_asv.5434	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.5439	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.5440	sequence reads	Dinophyceae	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Dinophyceae	urn:lsid:marinespecies.org:taxname:19542	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	4	EE0495_asv.5441	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	9	EE0495_asv.5442	sequence reads	Hydrozoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Hydrozoa	urn:lsid:marinespecies.org:taxname:1337	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	4	EE0495_asv.5444	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	3	EE0495_asv.5449	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.5451	sequence reads	Bacillariophyta	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Bacillariophyta	urn:lsid:marinespecies.org:taxname:148898	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	4	EE0495_asv.5453	sequence reads	undef_Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	16	EE0495_asv.5454	sequence reads	Laurencia	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Laurencia	urn:lsid:marinespecies.org:taxname:143914	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	6	EE0495_asv.5455	sequence reads	Gonyaulacales	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Gonyaulacales	urn:lsid:marinespecies.org:taxname:109391	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	9	EE0495_asv.5458	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	20	EE0495_asv.5461	sequence reads	Arthropoda	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Arthropoda	urn:lsid:marinespecies.org:taxname:1065	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	24	EE0495_asv.5463	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	20	EE0495_asv.5464	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	13	EE0495_asv.5465	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	34	EE0495_asv.5466	sequence reads	Bohadschia_koellikeri	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Bohadschia koellikeri	urn:lsid:marinespecies.org:taxname:210764	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	4	EE0495_asv.5467	sequence reads	Suberitida	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Suberitida	urn:lsid:marinespecies.org:taxname:845509	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	6	EE0495_asv.5468	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	37	EE0495_asv.5469	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	38	EE0495_asv.5470	sequence reads		https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	38	EE0495_asv.5471	sequence reads	undef_Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	38	EE0495_asv.5472	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	38	EE0495_asv.5473	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	38	EE0495_asv.5474	sequence reads	undef_Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	38	EE0495_asv.5475	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	38	EE0495_asv.5476	sequence reads	Phaeophyceae	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Phaeophyceae	urn:lsid:marinespecies.org:taxname:830	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	38	EE0495_asv.5477	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	37	EE0495_asv.5478	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	32	EE0495_asv.5479	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	11	EE0495_asv.5480	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	9	EE0495_asv.5481	sequence reads	Clathria_rugosa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Clathria (Wilsonella) rugosa	urn:lsid:marinespecies.org:taxname:167804	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	9	EE0495_asv.5482	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	2	EE0495_asv.5483	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	2	EE0495_asv.5484	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.5485	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.5486	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	2	EE0495_asv.5501	sequence reads	Ceramiales	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Ceramiales	urn:lsid:marinespecies.org:taxname:860	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	3	EE0495_asv.5502	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.5504	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	4	EE0495_asv.5505	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	2	EE0495_asv.5511	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	4	EE0495_asv.5519	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.5520	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.5523	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.5524	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	2	EE0495_asv.5526	sequence reads	Dinophyceae	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Dinophyceae	urn:lsid:marinespecies.org:taxname:19542	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	2	EE0495_asv.5527	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.5528	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	27	EE0495_asv.5529	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.5531	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	4	EE0495_asv.5533	sequence reads	Florideophyceae	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Florideophyceae	urn:lsid:marinespecies.org:taxname:368670	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	2	EE0495_asv.5534	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.5537	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	2	EE0495_asv.5539	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	4	EE0495_asv.5540	sequence reads	Cylindrotheca_closterium	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	9	EE0495_asv.5543	sequence reads	undef_Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
